Date,AAPL,AMGN,AMZN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,NVDA,PG,SHW,TRV,TSLA,UNH,V,VZ,WMT,AAON
2023-01-26,142.305419921875,237.20042419433594,99.22000122070312,151.45669555664062,212.72999572753906,253.08473205566406,163.9154815673828,45.1751823425293,171.3273468017578,108.36134338378906,334.27020263671875,296.1352844238281,199.47718811035156,122.8014907836914,157.62405395507812,132.2369842529297,56.7840461730957,260.77642822265625,86.10493469238281,100.3321304321289,243.50750732421875,123.15597534179688,19.785785675048828,134.33534240722656,220.5128173828125,183.69677734375,160.27000427246094,475.66351318359375,220.87680053710938,34.5469970703125,46.01178741455078,48.78392028808594
2023-01-27,144.25277709960938,236.0557098388672,102.23999786376953,167.42047119140625,211.1699981689453,255.4213409423828,163.34951782226562,45.334049224853516,163.71849060058594,108.20330047607422,333.0742492675781,298.8531188964844,198.314697265625,122.74669647216797,157.00807189941406,132.5581817626953,56.48523712158203,258.631103515625,87.39405059814453,98.93326568603516,243.66461181640625,123.15597534179688,20.348323822021484,133.78334045410156,223.92250061035156,180.4934844970703,177.89999389648438,469.4530944824219,227.4919891357422,34.864410400390625,46.36445617675781,49.18000030517578
2023-01-30,141.3564453125,234.1385955810547,100.55000305175781,167.7605438232422,209.6699981689453,252.48611450195312,163.57789611816406,45.06303787231445,158.9287109375,106.27708435058594,336.6150207519531,296.5410461425781,196.07553100585938,123.57786560058594,151.19366455078125,131.4340057373047,56.625301361083984,257.1408386230469,85.369384765625,99.59984588623047,238.31333923339844,122.0357666015625,19.14630889892578,134.20208740234375,226.2152557373047,179.68072509765625,166.66000366210938,469.2019958496094,225.19190979003906,35.21613693237305,45.99237823486328,48.50006103515625
2023-01-31,142.63162231445312,234.89239501953125,103.12999725341797,169.9661102294922,213.0,243.5935516357422,166.7749786376953,45.48357391357422,158.76451110839844,107.16610717773438,344.47802734375,305.91180419921875,198.648193359375,123.05723571777344,152.51893615722656,132.2180938720703,57.260284423828125,253.82797241210938,87.26512908935547,100.83909606933594,243.3209228515625,122.96283721923828,19.521005630493164,135.50596618652344,231.8098602294922,182.75013732910156,173.22000122070312,482.1444091796875,226.282958984375,35.66224670410156,46.54888153076172,50.381446838378906
2023-02-01,143.75852966308594,229.3179168701172,105.1500015258789,168.68356323242188,214.75,240.9383544921875,170.59759521484375,45.39012908935547,156.33770751953125,108.05512237548828,344.3839111328125,309.61102294921875,196.97117614746094,123.38604736328125,153.91888427734375,131.86851501464844,57.269622802734375,252.7553253173828,87.85660552978516,100.4354019165039,248.17144775390625,125.05841827392578,20.925851821899414,136.27684020996094,238.305908203125,177.11807250976562,181.41000366210938,480.02923583984375,226.96119689941406,35.76519012451172,46.80771255493164,51.3320426940918
2023-02-02,149.08656311035156,229.42959594726562,112.91000366210938,168.21719360351562,209.33999633789062,236.4582977294922,173.39752197265625,46.09101867675781,154.19369506835938,111.82850646972656,347.9246520996094,320.6520080566406,197.60008239746094,124.57341766357422,154.49752807617188,131.25450134277344,56.28914260864258,249.8506317138672,91.21587371826172,97.13072204589844,259.80682373046875,124.63349914550781,21.69122314453125,135.30612182617188,240.3928680419922,173.79046630859375,188.27000427246094,454.7528076171875,225.64407348632812,35.88529586791992,46.46799087524414,52.7645263671875
2023-02-03,152.7242889404297,228.16392517089844,103.38999938964844,173.78457641601562,206.00999450683594,239.21969604492188,169.82313537597656,45.446189880371094,154.5951385498047,109.35901641845703,348.3766784667969,312.8289489746094,193.1312255859375,125.0757827758789,153.62957763671875,133.28558349609375,55.868934631347656,250.8188934326172,89.09263610839844,96.6425552368164,253.6700439453125,123.23323059082031,21.08272361755371,135.72486877441406,236.84600830078125,174.75624084472656,189.97999572753906,455.9021301269531,226.20436096191406,35.61075973510742,45.85001754760742,53.32563781738281
2023-02-06,149.98609924316406,226.9355010986328,102.18000030517578,171.47215270996094,206.80999755859375,242.7535400390625,167.84732055664062,44.455596923828125,154.7684783935547,108.5292739868164,349.1771240234375,310.72454833984375,194.41758728027344,124.38160705566406,152.46295166015625,134.0696563720703,56.18641662597656,254.32159423828125,88.3419189453125,97.6658706665039,252.1186065673828,121.41771697998047,21.071733474731445,134.57325744628906,238.11976623535156,177.84478759765625,194.75999450683594,459.0122375488281,225.52609252929688,35.413455963134766,45.516761779785156,52.52027893066406
2023-02-07,152.87257385253906,227.0750732421875,102.11000061035156,173.62911987304688,214.75999450683594,241.05421447753906,170.06141662597656,44.707916259765625,158.828369140625,110.26778411865234,352.5671691894531,306.8838195800781,195.78013610839844,124.07106018066406,152.50027465820312,135.70396423339844,56.093040466308594,253.77101135253906,88.64523315429688,99.21493530273438,262.71319580078125,121.03144073486328,22.15484619140625,133.25991821289062,233.6224822998047,180.73255920410156,196.80999755859375,460.59625244140625,227.37408447265625,34.78719711303711,45.61383056640625,51.186805725097656
2023-02-08,150.17391967773438,223.53868103027344,100.05000305175781,173.9206085205078,213.5,240.2914581298828,168.42318725585938,43.885528564453125,155.09693908691406,110.41596221923828,353.2263488769531,302.7221984863281,192.6833953857422,124.19892120361328,152.69625854492188,134.7498321533203,55.766212463378906,249.48043823242188,87.39405059814453,100.1161880493164,261.8982238769531,118.69442749023438,22.186819076538086,131.87991333007812,230.75169372558594,179.18348693847656,201.2899932861328,466.7197570800781,226.2731475830078,34.76146697998047,45.36792755126953,50.86994552612305
2023-02-09,149.13601684570312,223.35255432128906,98.23999786376953,174.2800750732422,211.99000549316406,237.7907257080078,172.4245147705078,43.67058563232422,153.67367553710938,109.01329040527344,346.5309753417969,297.7773132324219,189.82489013671875,123.66268157958984,150.6337127685547,132.6526336669922,55.67283248901367,247.4300537109375,85.63479614257812,100.1913070678711,258.84454345703125,117.98946380615234,22.31871223449707,130.43328857421875,226.83250427246094,177.2423858642578,207.32000732421875,469.14404296875,225.87921142578125,34.15237045288086,45.788536071777344,50.18340301513672
2023-02-10,149.50230407714844,225.67913818359375,97.61000061035156,174.16351318359375,212.88999938964844,239.13279724121094,165.84165954589844,44.16588592529297,156.89422607421875,106.7413558959961,349.62908935546875,298.7115173339844,191.01596069335938,125.3731689453125,151.33367919921875,133.23834228515625,55.67283248901367,249.10072326660156,86.35517120361328,101.92813110351562,258.3339538574219,118.03777313232422,21.247587203979492,131.58486938476562,225.8331298828125,178.57150268554688,196.88999938964844,477.37310791015625,223.76177978515625,34.323944091796875,46.500343322753906,49.655303955078125
2023-02-13,152.31393432617188,226.7586669921875,99.54000091552734,176.1844940185547,215.64999389648438,239.5962371826172,169.86285400390625,44.72660827636719,156.01837158203125,106.34624481201172,352.2093200683594,305.3078918457031,193.7791748046875,126.99118041992188,151.8936309814453,134.68370056152344,56.587947845458984,252.68890380859375,87.41678619384766,102.84817504882812,266.40509033203125,120.85760498046875,21.77016258239746,133.3074951171875,228.3708038330078,179.3843231201172,194.63999938964844,478.4355163574219,225.4163360595703,34.589881896972656,47.20891571044922,51.35844421386719
2023-02-14,151.67042541503906,226.28924560546875,99.69999694824219,175.88331604003906,218.4499969482422,235.93690490722656,168.75082397460938,44.57707977294922,157.21353149414062,106.34624481201172,350.09991455078125,300.4951171875,191.5209503173828,125.7522201538086,151.2310028076172,135.27883911132812,55.64482116699219,253.07806396484375,86.60541534423828,102.08773040771484,267.23968505859375,121.87159729003906,22.952194213867188,132.5556182861328,227.26361083984375,176.06625366210938,209.25,476.0015869140625,225.91860961914062,34.59846496582031,47.073028564453125,51.65550231933594
2023-02-15,153.77920532226562,225.38796997070312,101.16000366210938,175.543212890625,217.44000244140625,240.12730407714844,169.8827362060547,45.277976989746094,155.5568389892578,107.9069595336914,352.51068115234375,302.6278381347656,192.1974639892578,126.1128158569336,148.73912048339844,135.84567260742188,55.64482116699219,253.03057861328125,87.04522705078125,101.09256744384766,265.1036071777344,123.10769653320312,22.745363235473633,132.25108337402344,227.949462890625,177.10850524902344,214.24000549316406,474.4755554199219,225.45571899414062,34.64136505126953,47.42245864868164,52.12419128417969
2023-02-16,152.17535400390625,219.8957061767578,98.1500015258789,172.8907012939453,212.2100067138672,238.02244567871094,166.9139862060547,47.65168380737305,153.31103515625,104.53857421875,348.6120910644531,303.1468200683594,189.95828247070312,124.81842041015625,147.68447875976562,133.97520446777344,55.29931640625,252.33763122558594,86.0540771484375,99.99415588378906,258.0458679199219,120.11400604248047,21.98398780822754,130.51895141601562,222.54100036621094,175.04310607910156,202.0399932861328,470.7087707519531,222.4124755859375,34.17810821533203,46.67829513549805,51.93936538696289
2023-02-17,151.0269317626953,225.81980895996094,97.19999694824219,172.2688446044922,211.66000366210938,239.24867248535156,163.99490356445312,47.44608688354492,149.8871612548828,103.9360122680664,347.0111999511719,300.0421447753906,191.921142578125,124.83689880371094,150.76768493652344,134.37196350097656,56.139732360839844,256.2864685058594,86.8147201538086,102.82000732421875,254.01992797851562,120.5582275390625,21.3704891204834,133.2503662109375,223.37380981445312,177.6153106689453,208.30999755859375,482.0381774902344,220.1768035888672,34.50410079956055,47.38039779663086,52.810733795166016
2023-02-21,146.99757385253906,223.6698760986328,94.58000183105469,168.55728149414062,205.52000427246094,232.4127197265625,160.47015380859375,46.43679428100586,148.18441772460938,100.84420776367188,340.06158447265625,278.8565673828125,187.48089599609375,121.77654266357422,148.52110290527344,131.90634155273438,55.84091567993164,254.91958618164062,83.9411392211914,102.39754486083984,248.7143096923828,116.94651794433594,20.63808822631836,133.15521240234375,218.70999145507812,177.13719177246094,197.3699951171875,474.5335388183594,217.28131103515625,33.629066467285156,47.66835403442383,51.206607818603516
2023-02-22,147.42327880859375,221.7170867919922,95.79000091552734,169.7426300048828,205.75999450683594,229.68991088867188,162.19778442382812,46.0816764831543,147.5861358642578,100.43921661376953,339.8450012207031,279.6115417480469,186.2707977294922,121.09234619140625,148.3142852783203,130.89552307128906,56.009002685546875,255.00506591796875,83.70294952392578,102.48204040527344,247.57244873046875,115.78767395019531,20.737009048461914,133.71673583984375,218.13194274902344,177.96910095214844,200.86000061035156,472.1961975097656,216.6903839111328,33.69768142700195,46.66859436035156,51.51027297973633
2023-02-23,147.90838623046875,223.0877685546875,95.81999969482422,170.170166015625,208.1300048828125,229.74786376953125,162.9523468017578,45.988224029541016,149.04039001464844,100.48860168457031,342.3404846191406,282.4519958496094,186.8072052001953,120.9259262084961,148.26727294921875,131.94412231445312,56.11171340942383,253.23944091796875,83.67989349365234,103.82454681396484,250.78143310546875,115.84561157226562,23.64462661743164,133.2884521484375,218.54345703125,177.34756469726562,202.07000732421875,474.9005432128906,217.78359985351562,33.05427169799805,45.972965240478516,53.05498504638672
2023-02-24,145.2452392578125,219.36996459960938,93.5,169.30540466308594,198.14999389648438,228.0292205810547,161.0460205078125,45.30601501464844,149.482177734375,99.0760498046875,342.63238525390625,279.9512939453125,183.95269775390625,120.7225112915039,146.6128692626953,133.13442993164062,55.87827682495117,250.2967529296875,82.82703399658203,103.1673812866211,245.3183135986328,113.99146270751953,23.266929626464844,132.5365753173828,217.20237731933594,177.21371459960938,196.8800048828125,467.79180908203125,216.2274932861328,33.23443603515625,46.095909118652344,53.7811279296875
2023-02-27,146.4431610107422,220.11166381835938,93.76000213623047,168.3823699951172,200.4600067138672,231.7078857421875,161.97933959960938,45.53964614868164,149.85955810546875,99.22421264648438,344.21441650390625,279.337890625,184.34544372558594,120.64854431152344,146.29327392578125,134.29640197753906,55.859596252441406,251.3409423828125,83.18816375732422,102.66980743408203,246.24359130859375,114.46464538574219,23.48175811767578,132.42242431640625,218.04730224609375,177.21371459960938,207.6300048828125,466.8162841796875,217.015380859375,33.35453414916992,45.76266098022461,53.79433822631836
2023-02-28,145.93826293945312,217.4923095703125,94.2300033569336,169.05279541015625,201.5500030517578,231.292724609375,162.4459991455078,45.249942779541016,147.97271728515625,98.39447021484375,331.1438293457031,279.8379821777344,183.41629028320312,119.54830169677734,144.06546020507812,135.42056274414062,55.57011413574219,251.96156311035156,82.78095245361328,99.74066925048828,245.51516723632812,114.71574401855469,23.196990966796875,130.91867065429688,217.46766662597656,177.01287841796875,205.7100067138672,459.6883544921875,216.6116180419922,33.29449462890625,45.98590087890625,60.04581069946289
2023-03-01,143.8592071533203,221.74525451660156,92.16999816894531,170.91830444335938,204.5500030517578,240.09832763671875,166.15939331054688,45.1751823425293,149.1508331298828,97.33753204345703,328.3744201660156,274.4118347167969,184.75733947753906,118.52201080322266,143.4168701171875,134.66482543945312,54.96315383911133,250.82537841796875,84.67874908447266,100.12557983398438,242.4145050048828,114.51293182373047,22.679418563842773,131.0138397216797,215.16868591308594,175.98974609375,202.77000427246094,458.9929504394531,215.0555419921875,32.85696029663086,45.345279693603516,59.788352966308594
2023-03-02,144.45321655273438,220.3839111328125,92.12999725341797,170.364501953125,210.05999755859375,243.48733520507812,185.2624969482422,45.35273742675781,149.62022399902344,97.712890625,331.0964050292969,276.5162353515625,186.26119995117188,119.20619201660156,143.30406188964844,133.2666778564453,55.766212463378906,255.45584106445312,84.4405517578125,100.46355438232422,247.17872619628906,115.4786376953125,23.294910430908203,133.17422485351562,220.09083557128906,175.16741943359375,190.89999389648438,461.38824462890625,215.74493408203125,32.95132827758789,45.45852279663086,60.309871673583984
2023-03-03,149.52210998535156,220.4496612548828,94.9000015258789,174.008056640625,215.11000061035156,246.50946044921875,185.10365295410156,46.05363845825195,151.82920837402344,99.90579986572266,338.6743469238281,281.6404724121094,188.5314178466797,119.86265563964844,144.7798614501953,135.71339416503906,55.5047492980957,256.8879089355469,85.4854965209961,100.34149932861328,251.2932891845703,117.12501525878906,23.870439529418945,134.14501953125,224.33502197265625,175.54989624023438,197.7899932861328,462.2188720703125,220.38365173339844,32.82265090942383,45.51352310180664,61.99980926513672
2023-03-06,152.29415893554688,220.73129272460938,93.75,173.9789276123047,211.9199981689453,245.2252960205078,182.4923553466797,46.184471130371094,152.94287109375,99.4316635131836,338.63641357421875,281.4139099121094,188.74212646484375,120.37117767333984,146.22747802734375,134.91990661621094,56.36384201049805,258.3868103027344,84.4636001586914,104.30335235595703,252.84854125976562,116.3792953491211,23.53471565246582,133.573974609375,220.53292846679688,175.32041931152344,193.80999755859375,464.3630676269531,223.31857299804688,32.72828674316406,45.50705337524414,61.42549133300781
2023-03-07,150.08641052246094,214.73208618164062,93.55000305175781,170.3450469970703,207.9199981689453,237.655517578125,182.0157470703125,45.707862854003906,150.9732208251953,97.85118103027344,328.2321472167969,274.326904296875,187.3819580078125,118.5774917602539,144.8456573486328,130.95220947265625,56.03700637817383,255.03578186035156,82.28150939941406,104.46295166015625,250.171142578125,115.81761169433594,23.272884368896484,130.91867065429688,216.63255310058594,172.4709014892578,187.7100067138672,457.6986999511719,219.79270935058594,32.52239227294922,45.0540885925293,60.950191497802734
2023-03-08,151.34375,214.45982360839844,93.91999816894531,169.86895751953125,207.1999969482422,240.14662170410156,181.6483917236328,45.8947639465332,150.01602172851562,98.0882568359375,331.27655029296875,277.0644226074219,187.3340606689453,118.392578125,143.78346252441406,130.17755126953125,56.06502914428711,253.31719970703125,82.3353042602539,101.65587615966797,249.7281494140625,116.07908630371094,24.165307998657227,130.93771362304688,216.1707763671875,169.98480224609375,182.0,454.53070068359375,218.8275604248047,32.196388244628906,44.682003021240234,60.798370361328125
2023-03-09,149.0865020751953,211.9812774658203,92.25,167.23583984375,201.24000549316406,232.65411376953125,177.44850158691406,45.614410400390625,147.73341369628906,94.9668197631836,324.4479064941406,273.7471008300781,184.75733947753906,116.64512634277344,142.16664123535156,123.13021087646484,55.52342224121094,249.7847442626953,81.0752182006836,101.01746368408203,248.36978149414062,114.15185546875,23.420791625976562,129.97647094726562,213.38063049316406,167.177978515625,172.9199981689453,449.0350036621094,216.68052673339844,31.355663299560547,44.381107330322266,60.84457015991211
2023-03-10,147.01734924316406,213.93406677246094,90.7300033569336,160.99803161621094,203.07000732421875,219.18496704101562,171.94789123535156,45.38077926635742,146.96026611328125,92.42817687988281,310.7716064453125,272.1407165527344,185.18838500976562,115.98866271972656,142.51443481445312,126.25713348388672,55.28997802734375,250.16664123535156,79.95345306396484,101.10197448730469,244.69818115234375,113.78384399414062,22.95009422302246,130.5665283203125,210.34481811523438,168.86973571777344,173.44000244140625,446.1949768066406,212.86911010742188,31.467185974121094,44.31639862060547,59.80680847167969
2023-03-13,148.9677276611328,218.91932678222656,92.43000030517578,153.15701293945312,203.3699951171875,216.95458984375,174.26132202148438,45.2406005859375,146.0767059326172,91.47000885009766,299.2386779785156,272.34039306640625,184.96807861328125,116.10885620117188,143.87745666503906,123.98988342285156,55.85025405883789,251.16908264160156,79.5231704711914,99.26187133789062,249.94473266601562,113.17372131347656,22.951093673706055,131.4706573486328,209.85357666015625,165.54385375976562,174.47999572753906,449.4421081542969,211.22438049316406,31.347087860107422,44.44581985473633,58.12127685546875
2023-03-14,151.06654357910156,216.4783477783203,94.87999725341797,159.25881958007812,207.27999877929688,217.89111328125,181.5888214111328,45.83869552612305,147.96351623535156,92.22073364257812,305.5362548828125,271.4374084472656,184.84353637695312,115.2490005493164,144.68585205078125,127.17344665527344,56.055686950683594,253.86141967773438,78.96998596191406,101.12420654296875,256.7071838378906,115.24620819091797,24.047380447387695,133.09811401367188,213.1841278076172,165.10169982910156,183.25999450683594,450.314453125,215.35096740722656,31.638771057128906,44.682003021240234,59.89935302734375
2023-03-15,151.46253967285156,220.5341033935547,96.19999694824219,155.275146484375,198.2100067138672,209.77101135253906,181.6086883544922,45.848045349121094,141.55755615234375,91.96391296386719,296.08990478515625,273.7185974121094,180.19778442382812,113.98233032226562,145.09005737304688,121.1652603149414,56.42920684814453,254.28150939941406,78.96998596191406,101.74813079833984,261.2843933105469,114.44239807128906,24.212276458740234,134.98252868652344,212.7518310546875,160.03599548339844,180.4499969482422,451.1383361816406,213.0956268310547,31.79319190979004,45.180267333984375,58.3724479675293
2023-03-16,154.29397583007812,220.2243194580078,100.04000091552734,156.1690673828125,203.19000244140625,211.17108154296875,185.9674530029297,46.83864212036133,142.00852966308594,93.13938903808594,298.84033203125,272.53997802734375,181.1748046875,115.29522705078125,144.78924560546875,123.51753234863281,56.73971939086914,258.3199768066406,80.06871032714844,101.47399139404297,271.8759765625,116.84416198730469,25.524423599243164,135.99134826660156,216.48516845703125,165.53427124023438,184.1300048828125,457.5260009765625,214.15928649902344,31.381404876708984,44.92361831665039,60.65949249267578
2023-03-17,153.45248413085938,215.73663330078125,98.94999694824219,152.07850646972656,201.0500030517578,207.59861755371094,183.53489685058594,46.904052734375,140.21376037597656,92.06268310546875,287.8859558105469,274.1178283691406,176.86436462402344,114.36140441894531,143.23825073242188,118.85078430175781,56.47625732421875,255.10260009765625,79.15436553955078,98.41105651855469,275.05535888671875,116.59236907958984,25.70830535888672,136.02940368652344,213.50831604003906,158.63259887695312,180.1300048828125,455.0833740234375,214.10018920898438,31.561559677124023,45.287471771240234,59.04667282104492
2023-03-20,155.82850646972656,220.3651580810547,97.70999908447266,154.23553466796875,204.77000427246094,212.71588134765625,183.93203735351562,47.604949951171875,142.2754364013672,93.07024383544922,293.5670166015625,274.9447937011719,181.88368225097656,116.44170379638672,144.65765380859375,120.10723114013672,57.02200698852539,258.4822998046875,80.14553833007812,100.06542205810547,267.9680480957031,117.37682342529297,25.883188247680664,138.1232147216797,215.69921875,162.1699676513672,183.25,462.3143310546875,214.8486785888672,32.11060333251953,45.77478790283203,59.3507194519043
2023-03-21,157.6897430419922,218.703369140625,100.61000061035156,159.89039611816406,204.6999969482422,217.16700744628906,187.33763122558594,47.35263442993164,146.62893676757812,95.36193084716797,300.9173889160156,275.1064147949219,183.10975646972656,117.02420043945312,144.65765380859375,123.32859802246094,56.758544921875,257.9762878417969,80.13017272949219,99.7723617553711,269.4938049316406,121.64771270751953,26.181997299194336,137.12388610839844,216.9272918701172,165.0921173095703,197.5800018310547,465.35784912109375,218.5911865234375,32.376548767089844,45.61885070800781,60.5933952331543
2023-03-22,156.2542266845703,215.7742156982422,98.69999694824219,158.13174438476562,196.16000366210938,212.36830139160156,185.1830596923828,46.22185134887695,143.6468505859375,93.74195098876953,297.49359130859375,268.6239013671875,179.2782440185547,114.69425964355469,141.988037109375,120.14500427246094,56.50448226928711,255.7422637939453,78.01722717285156,98.69466400146484,268.0271301269531,115.73043823242188,26.45081901550293,137.03822326660156,207.63320922851562,160.1706085205078,191.14999389648438,460.9184875488281,216.71009826660156,32.007659912109375,45.32646179199219,60.4149284362793
2023-03-23,157.3432159423828,218.84420776367188,98.70999908447266,158.14144897460938,197.89999389648438,211.87591552734375,186.10647583007812,46.474178314208984,142.22023010253906,94.66060638427734,298.61273193359375,269.8595275878906,179.04832458496094,114.0655288696289,142.06324768066406,119.82380676269531,56.38216018676758,257.41302490234375,77.60233306884766,98.53394317626953,273.3131103515625,117.1540756225586,27.173351287841797,136.847900390625,205.39320373535156,157.5079803466797,192.22000122070312,455.4807434082031,219.2214813232422,32.05913543701172,45.69357681274414,61.042869567871094
2023-03-24,158.65005493164062,223.47271728515625,98.12999725341797,155.24600219726562,197.52999877929688,209.52964782714844,188.7078094482422,47.20310592651367,143.63763427734375,92.93195343017578,296.4502868652344,269.0135498046875,180.23611450195312,115.84073638916016,143.4920196533203,118.00057220458984,57.30430603027344,259.04559326171875,77.70989990234375,99.07280731201172,276.1775207519531,116.90226745605469,26.761619567871094,139.6364288330078,207.5742645263672,158.5172576904297,190.41000366210938,461.3741149902344,217.69497680664062,32.30791473388672,46.06717300415039,60.31577682495117
2023-03-27,156.69973754882812,222.28038024902344,98.04000091552734,158.49122619628906,200.57000732421875,210.48553466796875,189.89927673339844,47.23114776611328,145.10107421875,94.45316314697266,302.1029052734375,267.35015869140625,180.07325744628906,119.55754089355469,144.10304260253906,121.3825454711914,57.72772216796875,261.44195556640625,77.97880554199219,101.08638763427734,272.0531311035156,114.09374237060547,26.513782501220703,138.9036102294922,210.17779541015625,159.90142822265625,191.80999755859375,467.10260009765625,218.4533233642578,32.64249038696289,46.83713150024414,61.346927642822266
