Date,AAPL,AMGN,AMZN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,NVDA,PG,SHW,TRV,TSLA,UNH,V,VZ,WMT
2024-09-23,225.97265625,330.27911376953125,193.8800048828125,265.097900390625,156.3000030517578,368.4903564453125,263.4948425292969,51.10243606567383,144.44798278808594,92.55986022949219,492.5157470703125,387.4479675292969,201.6923370361328,217.3279266357422,160.63494873046875,207.79249572753906,70.6685562133789,295.56524658203125,134.26016235351562,113.729248046875,431.77825927734375,85.33038330078125,116.24130249023438,171.707275390625,380.3359375,237.3812255859375,250.0,568.7882690429688,287.598388671875,42.14400100708008,79.93291473388672
2024-09-24,226.8706817626953,325.66363525390625,193.9600067138672,264.0168762207031,155.80999755859375,383.1437683105469,269.7080078125,51.425559997558594,144.35987854003906,93.27668762207031,493.1197204589844,396.0478515625,203.1770477294922,217.79116821289062,160.20191955566406,207.93991088867188,70.27446746826172,296.7611083984375,135.82408142089844,113.07025909423828,427.45556640625,86.57766723632812,120.85055541992188,171.18356323242188,380.02716064453125,236.02249145507812,254.27000427246094,570.553955078125,271.8050231933594,42.524879455566406,80.27122497558594
2024-09-25,225.8728790283203,307.8904724121094,192.52999877929688,263.9772644042969,152.22000122070312,375.51922607421875,273.3481140136719,51.552852630615234,140.95281982421875,93.50566864013672,486.3074645996094,392.3607482910156,204.67164611816406,218.04742431640625,158.05645751953125,206.56405639648438,70.39269256591797,296.9587707519531,135.21038818359375,112.84403991699219,430.3838195800781,87.11222076416016,123.4901351928711,170.21517944335938,379.648681640625,234.37615966796875,257.0199890136719,571.6649169921875,268.666259765625,42.42013931274414,80.99762725830078
2024-09-26,227.02035522460938,314.0314025878906,191.16000366210938,265.94091796875,154.5800018310547,388.137451171875,275.01361083984375,51.748680114746094,139.01431274414062,94.78002166748047,492.03057861328125,392.1334533691406,204.91909790039062,220.21575927734375,158.83392333984375,206.1611328125,70.34342956542969,300.10162353515625,138.02151489257812,111.23099517822266,429.5870056152344,88.48819732666016,124.02005004882812,171.15391540527344,382.3876647949219,234.10836791992188,254.22000122070312,570.177001953125,270.7189025878906,42.48678970336914,79.52494049072266
2024-09-27,227.2897491455078,317.544677734375,187.97000122070312,268.82696533203125,156.32000732421875,388.2565612792969,275.8912353515625,51.91514205932617,142.4409637451172,95.5864486694336,493.60491943359375,394.93084716796875,205.5129852294922,217.6630401611328,158.84376525878906,206.86871337890625,70.72766876220703,300.1411437988281,135.9032745361328,111.8211441040039,426.3101501464844,88.5376968383789,121.38047790527344,171.48988342285156,381.1924743652344,234.16787719726562,260.4599914550781,577.1602172851562,274.1864929199219,42.7438850402832,79.38562774658203
2024-09-30,232.48831176757812,317.0919494628906,186.3300018310547,268.9657897949219,152.0399932861328,388.2962951660156,272.9691467285156,52.11097717285156,144.18365478515625,95.76565551757812,490.2383728027344,400.5355529785156,204.60235595703125,217.89959716796875,159.49331665039062,207.2224884033203,70.79662322998047,300.9515686035156,135.3093719482422,111.69326782226562,428.5810241699219,87.50818634033203,121.42046356201172,171.14402770996094,380.1367492675781,232.19424438476562,261.6300048828125,579.9674072265625,273.96728515625,42.7629280090332,80.35083770751953
2024-10-01,225.71322631835938,315.2320251464844,185.1300048828125,266.38720703125,154.22000122070312,389.55712890625,270.1368103027344,51.64097595214844,146.56271362304688,93.63510131835938,485.3470153808594,404.34124755859375,203.96890258789062,216.19447326660156,159.4244384765625,203.46839904785156,70.64884185791016,299.439453125,135.6657257080078,112.85387420654297,419.0094299316406,88.23081970214844,116.9811782836914,170.98593139648438,379.05108642578125,233.18600463867188,258.0199890136719,578.5985107421875,276.6078186035156,43.048583984375,80.86825561523438
2024-10-02,226.28196716308594,314.6513671875,184.75999450683594,268.6881408691406,152.88999938964844,391.20513916015625,278.7235412597656,51.917236328125,147.78652954101562,93.73465728759766,487.1490478515625,406.52581787109375,201.8012237548828,216.56900024414062,158.61741638183594,203.71408081054688,69.9592056274414,300.2103271484375,134.0522918701172,110.23760986328125,415.46368408203125,82.26165771484375,118.83087921142578,169.8792266845703,376.6408386230469,233.1265106201172,249.02000427246094,587.5359497070312,276.0099182128906,42.896236419677734,80.03241729736328
2024-10-03,225.17440795898438,312.4371337890625,181.9600067138672,266.3772888183594,150.52000427246094,388.2665100097656,280.149658203125,51.729774475097656,148.0802459716797,93.21694946289062,481.3170471191406,406.84210205078125,200.81141662597656,219.5159912109375,157.95803833007812,201.6896209716797,69.47645568847656,299.9039611816406,133.40890502929688,108.36883544921875,414.87603759765625,81.27174377441406,122.83023834228516,168.1005859375,371.60113525390625,231.38099670410156,240.66000366210938,587.9723510742188,275.87042236328125,42.39157485961914,80.03241729736328
2024-10-04,226.30194091796875,314.5824890136719,186.50999450683594,274.41168212890625,155.0,394.22320556640625,286.9711608886719,52.045501708984375,147.58094787597656,94.7302474975586,490.28790283203125,403.6591796875,201.70223999023438,222.74880981445312,157.7513427734375,208.84832763671875,69.13162994384766,300.2103271484375,133.8939208984375,107.96556854248047,414.39794921875,81.42023468017578,124.89990234375,166.8753204345703,369.8083801269531,234.26705932617188,250.0800018310547,586.4349365234375,276.93658447265625,42.06782913208008,80.53990173339844
