,AAPL,AMGN,AMZN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,NVDA,PG,SHW,TRV,UNH,V,VZ,WMT
2022-09-07,153.91220092773438,226.2519073486328,129.47999572753906,146.8581085205078,155.9499969482422,172.64173889160156,152.1894989013672,41.35491943359375,140.4259796142578,111.31485748291016,309.25555419921875,279.027587890625,179.29458618164062,115.27107238769533,152.14358520507812,107.72235107421876,57.3568115234375,243.9299468994141,90.35503387451172,80.37093353271484,252.7025756835937,104.43879699707033,13.69926643371582,129.2981414794922,233.24566650390625,155.17642211914062,500.7467956542969,196.56182861328125,34.12137222290039,43.75349426269531
2022-09-08,152.43190002441406,226.86192321777344,129.82000732421875,148.0831298828125,157.7899932861328,174.82765197753906,155.7837371826172,41.67641830444336,141.1864776611328,110.9592514038086,313.764892578125,281.3069152832031,178.09036254882812,115.95704650878906,153.36758422851562,110.23185729980467,57.18191909790039,245.4968719482422,89.39566040039062,80.87977600097656,253.12355041503903,104.6794662475586,13.974967956542969,129.46719360351562,235.327392578125,156.5275421142578,506.3428649902344,196.8462371826172,34.32072067260742,43.97590255737305
2022-09-09,155.30364990234375,228.93228149414065,133.27000427246094,152.82887268066406,157.52000427246094,180.87957763671875,161.43325805664062,42.04386138916016,144.82591247558594,113.77447509765624,318.1806640625,281.1849365234375,181.7598876953125,116.60693359375,153.6643524169922,110.76163482666016,57.36602020263672,244.96826171875,92.26631927490234,80.80577850341797,258.9396057128906,106.83602142333984,14.37154483795166,131.43936157226562,234.9071655273437,156.18499755859375,504.8793029785156,201.24978637695312,35.08488082885742,44.10806274414063
2022-09-12,161.28408813476562,219.62489318847656,136.4499969482422,156.69686889648438,158.72000122070312,183.6573486328125,164.45162963867188,42.62257385253906,147.1164093017578,114.9697036743164,320.5008544921875,279.0932312011719,182.0822906494141,117.93377685546876,153.5994110107422,112.07215881347656,57.53170776367188,245.77061462402344,93.12828063964844,81.56442260742188,261.0838928222656,108.19349670410156,14.489418983459473,132.50994873046875,237.4678192138672,157.30775451660156,511.5328674316406,202.6522674560547,35.51679611206055,44.5045280456543
2022-09-13,151.82000732421875,209.6797637939453,126.81999969482422,149.8483123779297,147.30999755859375,175.93492126464844,156.97520446777344,40.51900100708008,144.31893920898438,110.39620208740234,307.2253723144531,260.6990051269531,175.3975067138672,114.85588073730467,149.6027374267578,108.17777252197266,55.663082122802734,240.0692901611328,90.2950668334961,79.82505798339844,246.7299041748047,101.78160095214844,13.116891860961914,129.7677001953125,225.632080078125,154.34864807128906,494.8845520019531,195.82623291015625,34.67789077758789,43.585880279541016
2022-09-14,153.2707061767578,210.8443298339844,128.5500030517578,150.76467895507812,149.25999450683594,176.2594757080078,159.13967895507812,40.3812141418457,147.81349182128906,111.12718200683594,306.1683044433594,259.2074890136719,170.64706420898438,115.2530288696289,152.690673828125,107.92682647705078,55.9576416015625,241.3813323974609,88.09147644042969,81.09346008300781,246.95509338378903,103.01392364501952,13.113898277282717,130.07760620117188,220.7355194091797,155.31915283203125,490.8500061035156,195.5712432861328,34.28749465942383,43.48917770385742
2022-09-15,150.3693084716797,210.41915893554688,126.27999877929688,150.60069274902344,149.77999877929688,174.1976318359375,153.67881774902344,39.7657585144043,145.41436767578125,109.41828155517578,310.2472229003906,254.7052459716797,167.69815063476562,113.26730346679688,153.08013916015625,109.55335998535156,55.19732284545898,239.2575225830078,87.25951385498047,80.90692901611328,240.25787353515625,101.56979370117188,12.915108680725098,129.07276916503906,218.80035400390625,156.19451904296875,503.5023498535156,191.60903930664065,34.07984924316406,43.02179336547852
2022-09-16,148.7212371826172,213.63563537597656,123.52999877929688,147.65872192382812,144.2899932861328,171.31488037109375,150.43206787109375,39.77494430541992,141.63912963867188,106.92903900146484,305.1858825683594,258.86053466796875,168.16278076171875,114.8739242553711,155.41696166992188,108.81909942626952,55.20660400390625,240.6167755126953,87.40192413330078,81.81161499023438,239.63124084472656,100.24120330810548,13.183819770812988,129.8616180419922,216.5426788330078,154.4532928466797,501.6825256347656,189.578857421875,34.262577056884766,42.93154144287109
2022-09-19,152.4515838623047,213.284408569336,124.66000366210938,149.8579559326172,144.8800048828125,173.83493041992188,151.74270629882812,39.77494430541992,142.04653930664062,107.83780670166016,307.4779663085937,263.03466796875,169.37644958496094,115.28913116455078,154.19293212890625,109.82289123535156,55.62384414672852,242.5990295410156,87.42440032958984,80.80435180664062,239.41583251953125,103.21609497070312,13.36762237548828,129.5892791748047,218.1259613037109,156.31820678710938,504.11859130859375,189.4121551513672,34.2542724609375,43.29900360107422
2022-09-20,154.83982849121094,210.46539306640625,122.19000244140624,148.04452514648438,145.94000244140625,169.90213012695312,148.73426818847656,39.11355972290039,141.48521423339844,106.25733184814452,302.426025390625,257.172119140625,167.84036254882812,113.9984130859375,152.9781494140625,107.65729522705078,55.5403938293457,241.0792694091797,87.33447265625,80.20745849609375,237.38902282714844,98.6045379638672,13.16184425354004,129.1291046142578,213.8744964599609,153.1402587890625,503.39642333984375,188.3725433349609,33.71438217163086,43.04758071899414
2022-09-21,151.70159912109375,207.4615173339844,118.54000091552734,143.44345092773438,143.2899932861328,164.13658142089844,146.57968139648438,38.20415115356445,140.33546447753906,103.21492004394533,300.04034423828125,254.7333068847656,165.27073669433594,112.76185607910156,151.4110107421875,104.5529556274414,55.07678985595703,237.00149536132807,86.05278015136719,78.83645629882812,233.9620819091797,96.07251739501952,13.24675178527832,127.4668426513672,208.9974670410156,149.43902587890625,493.0743408203125,183.4197540283203,32.79240036010742,43.440826416015625
2022-09-22,150.73446655273438,210.5023651123047,117.30999755859376,137.96461486816406,138.7100067138672,162.80018615722656,149.08175659179688,37.79998016357422,140.22682189941406,100.91336059570312,292.7524108886719,252.4539337158203,164.27516174316406,113.1048355102539,154.1001739501953,103.36328125,54.94697189331055,234.03756713867188,85.55059814453125,81.6157455444336,235.9496917724609,94.87871551513672,12.54750633239746,127.91766357421876,203.338607788086,149.38192749023438,498.254638671875,182.2134246826172,33.16617584228516,42.99600601196289
2022-09-23,148.45477294921875,209.78143310546875,113.77999877929688,135.29270935058594,131.25999450683594,156.7769317626953,145.96408081054688,37.3498649597168,131.06488037109375,98.28582000732422,282.5081481933594,254.1423492431641,162.5020294189453,110.75807189941406,154.60093688964844,101.4393310546875,54.33501052856445,232.1591796875,84.68865203857422,80.9349136352539,232.9535980224609,93.40569305419922,12.502554893493652,127.3260269165039,206.43682861328125,147.9356689453125,494.5475158691406,180.4187164306641,32.825626373291016,41.922637939453125
2022-09-26,148.7903289794922,209.68899536132807,115.1500015258789,132.5822296142578,127.33999633789062,155.2305450439453,145.27902221679688,37.27638244628906,127.61557006835938,96.92264556884766,275.63189697265625,250.0526580810547,161.25987243652344,110.1262664794922,153.65505981445312,99.25513458251952,53.65813827514648,230.0919647216797,84.69615936279297,80.37532806396484,232.493408203125,92.48146057128906,12.214863777160645,127.44807434082033,204.26705932617188,143.29249572753906,489.4924011230469,177.11355590820312,32.3355712890625,42.3255615234375
2022-09-27,149.767333984375,208.87567138671875,114.41000366210938,132.62083435058594,127.51000213623048,155.05873107910156,147.83071899414062,37.22126388549805,127.66986846923828,94.68035888671876,272.6007080078125,252.0318756103516,161.25987243652344,109.88256072998048,152.95034790039062,98.38146209716795,52.276588439941406,223.4278106689453,84.25392150878906,80.0582275390625,231.47512817382807,92.7029037475586,12.399665832519531,123.94514465332033,203.8370361328125,143.9014434814453,489.5020751953125,174.44586181640625,32.30234146118164,42.20952224731445
2022-09-28,147.87254333496094,213.4877471923828,118.01000213623048,135.58212280273438,133.44000244140625,160.1370086669922,149.10162353515625,37.97450256347656,131.979248046875,98.1870346069336,281.4041748046875,264.6949157714844,164.82508850097656,110.80322265625,154.26708984375,100.37047576904295,52.83290863037109,223.6543731689453,85.65552520751953,80.9349136352539,236.037841796875,95.02312469482422,12.722317695617676,123.94514465332033,208.2449188232422,145.49990844726562,494.8652648925781,175.73069763183594,32.717647552490234,42.90575408935547
2022-09-29,140.6091766357422,211.1123962402344,114.8000030517578,132.9102325439453,125.33000183105467,158.3614959716797,145.76551818847656,37.26719665527344,131.06488037109375,96.26082611083984,277.0258178710937,261.07421875,161.25987243652344,109.78327941894533,152.5701446533203,98.66959381103516,52.452754974365234,221.2567596435547,84.17147064208984,80.80435180664062,232.54237365722656,91.77865600585938,12.20687198638916,120.86485290527344,203.1333770751953,147.17449951171875,489.9448852539063,176.59375,32.094696044921875,42.62854766845703
2022-09-30,136.38536071777344,208.330322265625,113.0,130.13221740722656,121.08000183105467,156.6241912841797,142.816650390625,36.743595123291016,130.06900024414062,93.1789093017578,274.1630554199219,258.83233642578125,158.3204803466797,107.23793029785156,151.48516845703125,97.12672424316406,51.94278717041016,217.8020172119141,82.82233428955078,80.31937408447266,228.03836059570312,80.02351379394531,12.125958442687988,118.56400299072266,200.11331176757807,145.76632690429688,486.2956237792969,174.2301483154297,31.53818702697754,41.806602478027344
2022-10-03,140.57957458496094,212.9886474609375,115.87999725341795,135.06121826171875,126.0500030517578,163.44931030273438,146.84776306152344,37.92857360839844,137.36598205566406,95.9447250366211,279.8699035644531,266.1112670898437,164.0760040283203,109.67495727539062,151.33677673339844,100.12883758544922,52.52693557739258,222.14410400390625,84.86103820800781,81.65304565429688,235.7147216796875,82.21858215332031,12.498558044433594,120.68640899658205,209.5252685546875,149.44857788085938,496.3769836425781,178.15313720703125,32.526607513427734,42.71879959106445
2022-10-04,144.18165588378906,215.373275756836,121.08999633789062,140.30860900878906,133.50999450683594,171.46762084960938,154.6220703125,38.772254943847656,142.7074432373047,100.20214080810548,294.5767517089844,271.60797119140625,168.95924377441406,113.27633666992188,153.5808868408203,104.81319427490234,52.64747619628906,225.1269073486328,86.65988159179688,82.43648529052734,243.6848297119141,85.33787536621094,13.15285587310791,122.17961883544922,214.53909301757807,153.63502502441406,503.752685546875,182.0761260986328,33.06650161743164,43.273216247558594
2022-10-05,144.4777069091797,216.1126708984375,120.9499969482422,139.25717163085938,132.11000061035156,170.27439880371094,155.11851501464844,38.92987060546875,143.52223205566406,99.56995391845705,289.08502197265625,271.87994384765625,168.5989227294922,113.49295806884766,153.10797119140625,103.51910400390624,52.14677429199219,225.68377685546875,86.32260131835938,82.43648529052734,243.9981384277344,87.70624542236328,13.19480800628662,121.33441162109376,212.44754028320312,152.7501678466797,507.5079650878906,184.0572204589844,32.7259521484375,42.84450912475586
2022-10-06,143.5204315185547,213.45079040527344,120.3000030517578,137.337646484375,132.1999969482422,170.68487548828125,154.35398864746094,38.49412155151367,146.1386260986328,98.81922912597656,285.0342102050781,272.38653564453125,165.972412109375,110.32483673095705,150.1405792236328,101.40914154052734,51.02484130859375,221.587158203125,83.28704071044922,81.55045318603516,241.63845825195312,86.8108901977539,13.11589527130127,118.77999877929688,211.86111450195312,151.46568298339844,499.8625793457031,182.01730346679688,31.95989799499512,42.44481658935547
2022-10-07,138.2505340576172,211.6854248046875,114.55999755859376,134.0773468017578,129.7899932861328,169.4821319580078,149.22076416015625,37.33522415161133,144.8802490234375,95.974365234375,281.6755065917969,266.6928405761719,162.5304718017578,107.24697875976562,148.5548553466797,99.38358306884766,50.54268646240234,220.11463928222656,80.58876037597656,81.69967651367188,229.3504180908203,83.91302490234375,12.063028335571287,116.70452880859376,200.944091796875,149.2677459716797,486.1127014160156,180.29116821289065,31.123729705810547,41.43913650512695
2022-10-10,138.5762176513672,214.5691375732422,113.66999816894533,132.64010620117188,131.89999389648438,170.5512237548828,144.6038360595703,36.98291015625,142.26380920410156,93.998779296875,281.1703491210937,264.9481506347656,162.985595703125,106.28118133544922,148.74961853027344,98.45521545410156,50.431419372558594,221.77598571777344,81.29328918457031,84.38570404052734,224.46456909179688,83.46053314208984,11.657463073730469,116.2255859375,201.1395721435547,149.83865356445312,480.3449401855469,178.67295837402344,30.92947769165039,41.684112548828125
2022-10-11,137.15513610839844,226.8527069091797,112.20999908447266,132.4857635498047,131.57000732421875,171.5821533203125,141.55569458007812,36.69550704956055,142.29100036621094,91.96390533447266,275.24822998046875,265.3514404296875,164.6259765625,106.32630157470705,150.90097045898438,95.6137924194336,50.514869689941406,223.7582092285156,81.578125,84.91732788085938,220.70474243164065,84.71208953857422,11.573554039001465,116.6669692993164,199.87875366210932,151.7225799560547,481.2597351074219,175.69146728515625,30.35514068603516,42.76392364501953
2022-10-12,136.52354431152344,227.7769775390625,112.9000015258789,131.8973846435547,130.4199981689453,171.343505859375,141.27767944335938,36.4080924987793,142.7165069580078,92.27013397216795,276.2773742675781,263.12841796875,163.83895874023438,106.11871337890624,150.86387634277344,97.16109466552734,51.1268310546875,223.7676239013672,81.66056823730469,84.32976531982422,221.0376434326172,85.21273803710938,11.487646102905272,116.85480499267578,196.9467163085937,151.43711853027344,481.4041442871094,174.80880737304688,30.135547637939453,42.28042602539063
2022-10-13,141.11245727539062,232.60166931152344,112.52999877929688,137.05825805664062,132.39999389648438,174.81809997558594,144.4052734375,37.65043640136719,149.63323974609375,95.46070861816406,287.2795104980469,265.2951965332031,168.35238647460938,109.9276885986328,153.14505004882812,102.56257629394533,51.8036994934082,232.914306640625,85.6405258178711,86.26031494140625,229.3504180908203,86.2236099243164,11.947151184082031,118.6203384399414,201.0222625732422,157.47900390625,490.9848937988281,181.10519409179688,30.7436637878418,42.63822555541992
2022-10-14,136.56301879882812,232.30587768554688,106.9000015258789,132.46864318847656,133.14999389648438,170.09303283691406,141.20819091796875,37.270320892333984,144.97982788085938,93.29743194580078,280.6557922363281,259.2920227050781,165.13803100585938,108.34813690185548,152.50523376464844,104.26931762695312,50.97848129272461,229.52560424804688,85.1683349609375,85.97119903564453,223.7889709472656,84.28850555419922,11.21493911743164,117.4652328491211,197.13238525390625,155.3762664794922,494.08538818359375,179.10446166992188,30.72677230834961,42.041900634765625
2022-10-17,140.5401153564453,233.7754821777344,113.79000091552734,137.04856872558594,136.08999633789062,172.58445739746094,146.1328887939453,38.2901496887207,146.03903198242188,96.14229583740234,286.94268798828125,263.82257080078125,167.86880493164062,109.6839828491211,154.48037719726562,108.64864349365234,51.63680267333984,232.6594390869141,85.34073638916016,87.78053283691406,232.5717163085937,86.61833953857422,11.875228881835938,119.58763885498048,204.3843536376953,156.80348205566406,502.5105590820313,181.683837890625,31.40245819091797,42.34489822387695
2022-10-18,141.86248779296875,233.0267944335937,116.36000061035156,141.35736083984375,137.33999633789062,175.20950317382812,152.43771362304688,38.74444961547852,147.31558227539062,97.27826690673828,293.6224975585937,267.386962890625,170.56170654296875,110.9656753540039,153.94253540039062,111.44314575195312,52.33221435546875,235.217514038086,86.9072265625,88.2375259399414,233.52149963378903,86.33914184570312,11.954144477844238,120.55494689941406,207.8148956298828,158.67787170410156,502.8283386230469,183.5668792724609,31.30954933166504,43.23776245117188
2022-10-19,141.97105407714844,229.39442443847656,115.06999969482422,139.40147399902344,138.38999938964844,176.0303955078125,152.5767364501953,38.827884674072266,152.09573364257812,97.78203582763672,291.6672058105469,258.4102783203125,169.9927520751953,110.57756042480467,152.718505859375,109.2581787109375,51.887149810791016,236.69004821777344,85.59557342529297,86.97846984863281,231.54364013671875,85.27049255371094,12.038053512573242,121.67249298095705,202.54693603515625,165.7187957763672,501.0084838867188,182.82150268554688,30.887245178222656,43.115272521972656
2022-10-20,141.50721740722656,228.7104949951172,115.25,137.900634765625,139.1300048828125,172.33624267578125,156.3794708251953,38.6702766418457,152.96484375,97.3869171142578,290.7784118652344,252.75411987304688,168.43772888183594,115.80360412597656,153.10797119140625,108.90182495117188,51.07120132446289,235.76495361328125,84.77859497070312,86.68000793457031,231.22055053710932,83.59530639648438,12.180899620056152,120.10533142089844,196.6632843017578,162.5789337158203,501.5477294921875,183.6159210205078,31.25042724609375,43.22163772583008
2022-10-21,145.33628845214844,232.8604431152344,119.31999969482422,135.59616088867188,141.32000732421875,182.79135131835932,159.0304718017578,39.68083190917969,156.79440307617188,100.7948226928711,304.1474304199219,258.4477844238281,173.3398895263672,117.24776458740234,156.44631958007812,114.62216186523438,51.887149810791016,240.27696228027344,87.55181884765625,89.22613525390625,237.06591796875,85.20309448242188,12.452607154846191,121.609130859375,203.11383056640625,167.67884826660156,513.920654296875,186.7052764892578,29.85682678222656,44.09516525268555
2022-10-24,147.48764038085938,241.53009033203125,119.81999969482422,137.13572692871094,142.0500030517578,183.8291931152344,159.50706481933594,40.36690521240234,156.74008178710938,100.47872924804688,307.5154113769531,265.6985168457031,177.21803283691406,119.76603698730467,158.55123901367188,114.76280212402344,53.37997817993164,241.0037841796875,88.72857666015625,90.8116226196289,242.08883666992188,84.73136138916016,12.58546543121338,122.35629272460938,207.71713256835932,171.06610107421875,521.4987182617188,187.0387420654297,30.380481719970703,44.93645858764648
2022-10-25,150.33973693847656,240.30078125,120.5999984741211,142.35467529296875,146.64999389648438,187.2309417724609,164.09420776367188,41.12714767456055,158.36965942382812,103.08650970458984,310.9769287109375,272.2645874023437,179.82559204101562,119.98265075683594,158.30091857910156,115.06289672851562,54.65953826904297,241.39077758789065,88.81851959228516,91.12872314453124,245.4276733398437,88.30316162109375,13.24675178527832,123.76551818847656,215.21343994140625,167.545654296875,520.1697387695312,190.6380920410156,30.769004821777344,45.14918518066406
2022-10-26,147.3889617919922,246.46571350097656,115.66000366210938,142.21914672851562,133.7899932861328,189.26817321777344,158.77232360839844,41.14569091796875,160.3251953125,103.35321044921876,314.054931640625,272.161376953125,180.4134521484375,121.8600616455078,159.69187927246094,116.3851318359375,55.0675163269043,242.221435546875,91.96651458740234,91.78158569335938,226.49136352539065,88.94818878173828,12.882144927978516,124.63562774658205,215.8780670166016,167.84059143066406,523.0104370117188,199.41580200195312,30.769004821777344,45.49409103393555
2022-10-27,142.89871215820312,246.99252319335932,110.95999908447266,142.30625915527344,139.75999450683594,203.85533142089844,158.6134490966797,41.18277359008789,161.05850219726562,103.16553497314452,315.4488525390625,273.0149841308594,186.31124877929688,121.64344787597656,159.78457641601562,116.84463500976562,55.19732284545898,250.2447967529297,92.04146575927734,93.02198791503906,222.01675415039065,87.1671142578125,13.16184425354004,124.73020935058594,216.8261108398437,168.98239135742188,521.69140625,200.3572998046875,30.55784797668457,45.361934661865234
2022-10-28,153.69508361816406,253.07418823242188,103.41000366210938,145.66616821289062,143.83999633789062,210.774154663086,161.86019897460938,42.31385803222656,162.9415740966797,104.65709686279295,319.7898864746094,280.1343994140625,194.3140411376953,125.01917266845705,162.15847778320312,118.23251342773438,56.33779525756836,259.1271667480469,94.88965606689452,93.98260498046876,230.94639587402344,90.33454132080078,13.819138526916504,127.88914489746094,221.1069183349609,173.1308135986328,530.7809448242188,205.31008911132807,31.816314697265625,45.93568420410156
2022-10-31,151.32656860351562,249.8762664794922,102.44000244140624,143.73928833007812,142.50999450683594,208.00662231445312,161.43325805664062,42.11916732788086,163.7744903564453,105.23990631103516,322.3064880371094,277.7706604003906,193.451171875,124.82058715820312,161.3239288330078,118.04496002197266,55.49403381347656,257.3714904785156,94.28253173828124,94.38365936279295,227.28445434570312,89.22737884521484,13.482501029968262,127.36894989013672,219.93408203125,175.50950622558594,534.5457763671875,203.17205810546875,31.56292724609375,45.87767028808594
2022-11-01,148.6719207763672,251.45672607421875,96.79000091552734,142.41278076171875,143.3800048828125,209.96694946289065,158.68296813964844,42.14697647094727,164.9695281982422,104.7064971923828,326.1141357421875,277.7049560546875,192.57882690429688,124.73934173583984,160.50790405273438,120.17366790771484,55.29932403564453,257.645263671875,93.91527557373048,93.0406494140625,223.4071350097656,90.27676391601562,13.528450965881348,127.56757354736328,219.6897430419922,173.91104125976562,526.996826171875,202.94647216796875,31.56292724609375,45.6713752746582
2022-11-02,143.12570190429688,248.63775634765625,92.12000274658205,138.94635009765625,147.41000366210938,206.1616058349609,148.94276428222656,41.32184600830078,161.60169982910156,100.57749938964844,327.2462158203125,270.82940673828125,190.0850830078125,123.50279235839844,158.04124450683594,119.06712341308594,54.52972412109375,255.2098999023437,92.08644104003906,92.70490264892578,215.50558471679688,86.93604278564453,13.204798698425291,125.73275756835938,210.8446655273437,173.4638214111328,523.2607421875,197.0816192626953,31.85009765625,45.368385314941406
2022-11-03,137.0564727783203,245.74478149414065,89.30000305175781,134.88934326171875,156.75,210.697265625,145.2889404296875,40.65431594848633,163.9827423095703,98.0388641357422,326.3854675292969,264.04766845703125,193.802001953125,121.3726577758789,158.31016540527344,119.2828140258789,54.50190734863281,257.645263671875,92.07893371582033,92.0986785888672,209.7776641845703,87.03231811523438,13.40658187866211,124.87210845947266,212.27163696289065,172.9976348876953,523.4340209960938,191.0009613037109,31.377117156982425,45.35871124267578
2022-11-04,136.78955078125,248.6654815673828,90.9800033569336,140.12767028808594,160.00999450683594,218.9517974853516,138.77561950683594,41.27548599243164,166.05593872070312,98.3648452758789,334.8428649902344,266.4208068847656,197.0827789306641,123.62015533447266,159.01490783691406,122.54620361328124,54.94697189331055,259.2215881347656,93.57049560546876,92.5183563232422,216.76866149902344,92.22152709960938,14.140790939331056,127.15144348144533,211.33335876464844,174.1774444580078,518.1959228515625,193.18801879882807,31.453134536743164,45.43929672241211
2022-11-07,137.32333374023438,256.0411376953125,90.52999877929688,142.31594848632812,164.91000366210938,219.6821136474609,143.56130981445312,41.30330276489258,168.03863525390625,99.20446014404295,339.19317626953125,272.2739562988281,198.90328979492188,124.86571502685548,160.4058837890625,123.19324493408205,55.16024398803711,260.9112243652344,93.45057678222656,93.32975769042967,223.11338806152344,89.95906829833984,14.285636901855469,129.09974670410156,216.35694885253903,175.19552612304688,524.7918090820312,196.2479705810547,31.4109001159668,45.91634750366211
2022-11-08,137.8966827392578,270.2472229003906,89.9800033569336,145.43374633789062,169.6199951171875,220.83529663085932,146.05348205566406,41.35892868041992,167.79417419433594,98.6809310913086,340.5590515136719,273.09002685546875,200.41094970703125,126.40013122558594,161.20335388183594,123.26827239990234,55.26223373413086,262.7896423339844,93.95276641845705,94.66344451904295,224.09249877929688,90.2575225830078,14.586312294006348,129.39297485351562,220.31524658203125,175.92816162109375,532.523681640625,197.8956298828125,31.9852352142334,46.02593994140625
2022-11-09,133.31988525390625,267.71466064453125,86.13999938964844,141.2314910888672,168.74000549316406,216.7320098876953,141.04931640625,40.70994186401367,161.08566284179688,85.69139099121094,338.669189453125,268.9721984863281,198.7911376953125,125.4867935180664,159.9144287109375,121.66471099853516,54.49264144897461,262.2138977050781,92.8134765625,94.74738311767578,219.82354736328125,88.66899108886719,13.761201858520508,129.080810546875,216.97268676757807,173.3115997314453,520.5935668945312,190.62185668945312,31.77408599853516,44.9557991027832
2022-11-10,145.18197631835938,268.9716796875,96.62999725341795,149.83937072753906,177.5800018310547,223.3721618652344,155.18801879882812,42.332401275634766,164.13665771484375,89.35612487792969,353.9281005859375,292.3753967285156,204.6701202392578,128.9940948486328,161.78758239746094,126.6723403930664,56.44907379150391,260.41094970703125,96.8009262084961,95.02716827392578,237.907958984375,95.78369903564452,15.733081817626951,133.5260009765625,233.58770751953125,174.40579223632812,523.9733276367188,202.06329345703125,32.53422927856445,45.887332916259766
2022-11-11,147.9794464111328,263.4352722167969,100.79000091552734,149.9749298095703,177.49000549316406,227.25439453125,156.60781860351562,41.52581405639648,168.80813598632812,93.8506088256836,360.345947265625,295.4145202636719,202.6977386474609,130.76605224609375,156.947021484375,126.878662109375,56.85704040527344,256.1727294921875,99.6716079711914,91.36188507080078,241.9517822265625,102.1378173828125,16.309459686279297,133.32740783691406,231.8675994873047,172.9119415283203,502.7032470703125,201.5030212402344,32.34841537475586,45.958251953125
2022-11-14,146.57577514648438,263.69403076171875,98.48999786376952,149.23904418945312,173.5500030517578,227.26402282714844,157.53121948242188,41.47946166992188,168.88963317871094,93.12950897216795,357.717041015625,287.89178466796875,202.9550170898437,131.70677185058594,159.41366577148438,125.57515716552734,56.30998611450195,257.0033569335937,98.21003723144533,93.59091186523438,236.5078125,100.50114440917967,16.277490615844727,133.3368377685547,228.77915954589844,173.83493041992188,494.6823425292969,203.331283569336,32.35686111450195,44.60767364501953
2022-11-15,148.31553649902344,262.122802734375,98.94000244140624,149.00665283203125,175.35000610351562,225.4285888671875,160.91697692871094,41.6277961730957,170.2476348876953,94.3445053100586,358.2035217285156,292.591064453125,205.2703857421875,131.8346405029297,159.8587646484375,124.66552734375,56.217262268066406,252.82174682617188,98.35245513916016,92.89142608642578,236.9190368652344,102.7347183227539,16.648096084594727,132.87342834472656,235.14170837402344,170.79017639160156,484.3409729003906,206.40792846679688,31.841651916503903,47.52478790283203
2022-11-16,147.07989501953125,264.08648681640625,97.12000274658205,147.7285614013672,172.69000244140625,223.3433380126953,154.0164031982422,41.15496063232422,167.477294921875,92.80353546142578,357.68902587890625,295.3863220214844,203.90786743164065,131.9990692138672,160.85098266601562,124.83433532714844,56.11526870727539,257.2298889160156,96.49364471435548,93.19918823242188,237.35108947753903,101.30984497070312,15.892908096313477,134.05567932128906,235.35671997070312,172.35061645507812,492.53509521484375,206.5553436279297,31.993682861328125,47.866458892822266
2022-11-17,148.98773193359375,267.37158203125,94.8499984741211,145.85980224609375,172.77999877929688,221.440658569336,148.62503051757812,43.19462585449219,167.95172119140625,90.33403778076172,355.3033142089844,292.1314392089844,204.393798828125,133.4330596923828,162.1492462158203,124.29042053222656,56.29144287109375,258.0322570800781,96.41780090332033,95.4188995361328,237.3019561767578,101.43500518798828,15.660160064697266,133.23280334472656,232.31939697265625,174.05374145507812,496.1844482421875,207.3908233642578,32.23017120361328,47.70529174804688
2022-11-18,149.55116271972656,267.3623046875,94.13999938964844,147.66079711914062,173.88999938964844,222.39198303222656,146.9867706298828,44.30717468261719,166.94815063476562,90.67977905273438,354.7607421875,293.7636108398437,204.41287231445312,134.84873962402344,163.39183044433594,125.50951385498048,56.69014739990234,258.04168701171875,96.12206268310548,97.2095718383789,236.850326538086,101.49278259277344,15.392446517944336,134.84066772460938,235.19015502929688,175.6046600341797,510.3291931152344,207.20407104492188,32.559566497802734,48.42409896850586
2022-11-21,146.3088836669922,268.17193603515625,92.45999908447266,147.96092224121094,172.94000244140625,223.1031036376953,143.81947326660156,44.14956665039063,165.3515625,96.38923645019533,355.7055358886719,297.1404113769531,206.3471527099609,133.97189331054688,164.2318115234375,124.76871490478516,57.56172561645508,259.1271667480469,96.78179168701172,98.4966278076172,237.665283203125,99.96202850341795,15.300545692443848,136.5525360107422,234.42593383789065,176.54661560058594,497.9946899414063,202.80050659179688,32.61867904663086,48.720645904541016
2022-11-22,148.4539031982422,267.1389465332031,93.1999969482422,149.67477416992188,172.5,227.9943389892578,148.18817138671875,44.85418319702149,169.59390258789062,95.03595733642578,359.12969970703125,304.7382507324219,208.44337463378903,136.1822509765625,165.0251007080078,126.63482666015624,57.81207275390625,259.353759765625,97.51734161376952,99.69974517822266,240.5912933349609,102.02230072021484,16.020771026611328,137.72531127929688,238.53128051757807,178.0499725341797,503.6757507324219,206.7420959472656,33.10855865478516,48.89469909667969
2022-11-23,149.33372497558594,263.7421264648437,94.12999725341795,149.0453643798828,174.85000610351562,227.6676025390625,151.15689086914062,45.03033065795898,168.08856201171875,97.67337036132812,361.3563537597656,301.57720947265625,208.5863037109375,135.86256408691406,165.20240783691406,127.98519897460938,58.07170104980469,257.9472351074219,97.06236267089844,99.6251220703125,243.09510803222656,102.67696380615234,16.501251220703125,138.5102996826172,244.9489288330078,178.88723754882812,510.0499572753906,208.11819458007807,32.8720703125,49.130008697509766
